,Time_Step,Service_ID,Service_week,Demand_ID,Containers_Moved,Demand_Announce_time,Demand_Release_time,Demand_Due_time,Storage_hours,delay_hours,Number of transshipments,storage_cost,delay_penalty,handling_cost,transportation_cost,real_objective,Potential_Services,Potential_Requests,Solution_Number,Objective_Value
1358,18,"Barge41, Truck26",2,Request151,11,18,323,484,0.0,0.0,1,0.0,0.0,462.0,1471.7021,1702.7021,735,18,10,2428.702099999995
1359,19,Barge17,2,Request152,28,19,327,392,21.0,0.0,0,21.0,0.0,168.0,339.1388,1095.1388,37,19,1,1095.138799999986
1360,19,Barge18,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,168.0,339.1388,507.13879999999995,38,19,2,1263.138799999986
1361,19,Barge19,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,168.0,339.1388,507.13879999999995,39,19,3,1767.138799999986
1362,19,Barge20,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,168.0,339.1388,507.13879999999995,40,19,4,1935.138799999986
1363,19,Train03,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,1008.0,1173.592,2181.592,48,19,5,2685.592000000004
1364,19,Train01,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,1008.0,1173.592,2181.592,46,19,6,2881.592000000004
1365,19,Barge21,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,168.0,339.1388,507.13879999999995,41,19,7,2915.138799999986
1366,19,Barge22,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,168.0,339.1388,507.13879999999995,42,19,8,3251.138799999986
1367,19,Train04,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,1008.0,1173.592,2181.592,49,19,9,3357.592000000004
1368,19,Train02,2,Request152,28,19,327,392,0.0,0.0,0,0.0,0.0,1008.0,1173.592,2181.592,47,19,10,3553.592000000004
1369,20,"Barge07, Barge48",2,Request153,7,20,385,513,2.0,0.0,1,2.0,0.0,84.0,236.87230000000002,292.8723,66,20,1,292.8722999999882
1370,20,Barge26,2,Request153,7,20,385,513,0.0,0.0,0,0.0,0.0,42.0,104.3504,146.3504,69,20,2,377.3503999999957
1371,20,Barge27,2,Request153,7,20,385,513,0.0,0.0,0,0.0,0.0,42.0,104.3504,146.3504,70,20,3,517.3503999999957
1372,20,"Barge01, Barge37",2,Request153,7,20,385,513,0.0,0.0,1,0.0,0.0,84.0,478.13325,520.13325,54,20,4,548.1332500000135
1373,20,"Barge07, Train28",2,Request153,7,20,385,513,0.0,0.0,1,0.0,0.0,294.0,599.0075,746.0075,67,20,5,760.007500000007
1374,20,"Barge08, Train28",2,Request153,7,20,385,513,0.0,0.0,1,0.0,0.0,294.0,515.0075,662.0075,68,20,6,760.007500000007
1375,20,"Barge02, Train26",2,Request153,7,20,385,513,0.0,0.0,1,0.0,0.0,294.0,682.227,829.227,57,20,7,857.2270000000135
1376,20,Train10,2,Request153,7,20,385,513,0.0,0.0,0,0.0,0.0,252.0,440.09700000000004,692.0970000000001,72,20,8,874.0970000000088
1377,20,"Barge01, Train19",2,Request153,7,20,385,513,0.0,0.0,1,0.0,0.0,294.0,756.29365,903.2936499999998,55,20,9,931.2936500000069
1378,20,Train11,2,Request153,7,20,385,513,0.0,0.0,0,0.0,0.0,252.0,440.09700000000004,692.0970000000001,73,20,10,1042.0970000000088
1379,21,"Barge19, Truck30",2,Request154,12,21,360,489,12.0,0.0,1,12.0,0.0,504.0,1339.3152,1735.3152,558,21,1,1735.3152000000118
1380,21,"Barge05, Barge48, Train32",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1554.6798,1806.6798,148,21,2,1842.6798000000126
1381,21,"Barge06, Barge48, Train32",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1410.6798000000001,1662.6798,152,21,3,1842.6798000000126
1382,21,"Barge07, Barge48, Train32",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1266.6798000000001,1518.6798000000001,156,21,4,1842.6798000000126
1383,21,"Barge05, Barge47, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1586.0610000000001,1838.0610000000001,147,21,5,1874.060999999987
1384,21,"Barge06, Barge47, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1442.0610000000001,1694.0610000000001,151,21,6,1874.060999999987
1385,21,"Barge07, Barge47, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1298.0610000000001,1550.0610000000001,155,21,7,1874.060999999987
1386,21,"Barge08, Barge47, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1154.0610000000001,1406.0610000000001,159,21,8,1874.060999999987
1387,21,"Barge09, Barge47, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1010.061,1262.0610000000001,162,21,9,1874.060999999987
1388,21,"Barge01, Barge36, Train30",2,Request154,12,21,360,489,0.0,0.0,2,0.0,0.0,576.0,1274.4708,1526.4708,131,21,10,1874.47080000001
1389,22,Barge21,2,Request155,29,22,387,458,9.0,0.0,0,9.0,0.0,174.0,351.2509,786.2509,41,22,1,786.2509000000136
1390,22,Barge22,2,Request155,29,22,387,458,0.0,0.0,0,0.0,0.0,174.0,351.2509,525.2509,42,22,2,960.2509000000136
1391,22,"Barge01, Barge36",2,Request155,29,22,387,458,0.0,0.0,1,0.0,0.0,348.0,1087.7798500000001,1261.7798500000001,18,22,3,1319.7798499999917
1392,22,Barge23,2,Request155,29,22,387,458,0.0,0.0,0,0.0,0.0,174.0,351.2509,525.2509,43,22,4,1656.2509000000136
1393,22,"Barge08, Barge47",2,Request155,29,22,387,458,0.0,0.0,1,0.0,0.0,348.0,1275.2894999999999,1449.2894999999999,34,22,5,1797.2895000000135
1394,22,"Barge09, Barge47",2,Request155,29,22,387,458,0.0,0.0,1,0.0,0.0,348.0,927.2895,1101.2894999999999,36,22,6,1797.2895000000135
1395,22,Barge24,2,Request155,29,22,387,458,0.0,0.0,0,0.0,0.0,174.0,351.2509,525.2509,44,22,7,1830.2509000000136
1396,22,"Barge02, Barge43",2,Request155,29,22,387,458,0.0,0.0,1,0.0,0.0,348.0,1713.26055,1887.26055,21,22,8,1945.2605500000063
1397,22,Train05,2,Request155,29,22,387,458,0.0,0.0,0,0.0,0.0,1044.0,1215.506,2259.506,50,22,9,2433.505999999994
1398,22,"Barge08, Train27",2,Request155,29,22,387,458,0.0,0.0,1,0.0,0.0,1218.0,1771.726,2380.7259999999997,35,22,10,2728.725999999995
1399,23,"Barge26, Train33",2,Request156,14,23,401,468,17.0,0.0,1,17.0,0.0,588.0,2263.6908000000003,2795.6908000000003,221,23,1,2795.690800000011
1400,23,"Barge22, Train31",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,588.0,2525.2583999999997,2819.2583999999997,218,23,2,2833.2583999999915
1401,23,"Barge23, Train31",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,588.0,2189.2583999999997,2483.2583999999997,219,23,3,2833.2583999999915
1402,23,"Barge24, Train31",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,588.0,2105.2583999999997,2399.2583999999997,220,23,4,2833.2583999999915
1403,23,"Barge09, Barge47, Train31",2,Request156,14,23,401,468,0.0,0.0,2,0.0,0.0,672.0,2439.346,2733.346,212,23,5,2873.3459999999905
1404,23,Train16,2,Request156,14,23,401,468,0.0,0.0,0,0.0,0.0,504.0,2200.485,2704.485,233,23,6,3180.484999999986
1405,23,"Train06, Train31",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,1008.0,3068.485,3572.485,227,23,7,3796.484999999986
1406,23,"Train07, Train31",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,1008.0,2732.485,3236.485,228,23,8,3796.484999999986
1407,23,"Train10, Train33",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,1008.0,3383.184,3887.184,230,23,9,4027.1840000000084
1408,23,"Train11, Train33",2,Request156,14,23,401,468,0.0,0.0,1,0.0,0.0,1008.0,3047.184,3551.184,231,23,10,4027.1840000000084
1409,24,"Barge01, Barge39",2,Request157,5,24,358,504,31.0,0.0,1,31.0,0.0,60.0,161.18224999999998,346.18224999999995,80,24,1,346.1822500000126
1410,24,Barge31,2,Request157,5,24,358,504,0.0,0.0,0,0.0,0.0,30.0,79.1945,109.1945,120,24,2,399.19450000001234
1411,24,"Barge26, Barge49",2,Request157,5,24,358,504,0.0,0.0,1,0.0,0.0,60.0,211.18224999999998,241.18224999999998,119,24,3,541.1822500000126
1412,24,"Barge05, Barge48, Barge49",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,90.0,500.84074999999996,530.84075,97,24,4,555.840750000003
1413,24,"Barge06, Barge48, Barge49",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,90.0,440.84074999999996,470.84074999999996,101,24,5,555.840750000003
1414,24,"Barge07, Barge48, Barge49",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,90.0,380.84074999999996,410.84074999999996,105,24,6,555.840750000003
1415,24,"Barge19, Truck29",2,Request157,5,24,358,504,0.0,0.0,1,0.0,0.0,210.0,403.053,508.053,478,24,7,578.0530000000144
1416,24,"Barge06, Barge48, Truck32",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,240.0,400.857,505.857,455,24,8,590.8569999999891
1417,24,"Barge05, Barge48, Truck32",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,240.0,460.857,565.857,447,24,9,590.8569999999891
1418,24,"Barge07, Barge48, Truck32",2,Request157,5,24,358,504,0.0,0.0,2,0.0,0.0,240.0,340.857,445.857,463,24,10,590.8569999999891
1419,25,"Barge01, Barge39",2,Request158,13,25,360,488,29.0,0.0,1,29.0,0.0,156.0,419.07385,874.0738499999999,80,25,1,874.0738499999861
1420,25,Barge31,2,Request158,13,25,360,488,0.0,0.0,0,0.0,0.0,78.0,205.9057,283.9057,120,25,2,1011.905700000003
1421,25,"Barge26, Barge49",2,Request158,13,25,360,488,0.0,0.0,1,0.0,0.0,156.0,549.07385,627.07385,119,25,3,1381.0738499999861
1422,25,"Barge05, Barge48, Barge49",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,234.0,1302.18595,1380.18595,97,25,4,1419.1859500000137
1423,25,"Barge06, Barge48, Barge49",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,234.0,1146.18595,1224.18595,101,25,5,1419.1859500000137
1424,25,"Barge07, Barge48, Barge49",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,234.0,990.1859499999999,1068.18595,105,25,6,1419.1859500000137
1425,25,"Barge19, Truck29",2,Request158,13,25,360,488,0.0,0.0,1,0.0,0.0,546.0,1047.9378000000002,1320.9378000000002,478,25,7,1476.9378000000142
1426,25,"Barge06, Barge48, Truck32",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,624.0,1042.2282,1315.2282,455,25,8,1510.2282000000123
1427,25,"Barge05, Barge48, Truck32",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,624.0,1198.2282,1471.2282,447,25,9,1510.2282000000123
1428,25,"Barge07, Barge48, Truck32",2,Request158,13,25,360,488,0.0,0.0,2,0.0,0.0,624.0,886.2282,1159.2282,463,25,10,1510.2282000000123
1429,26,Barge26,2,Request159,24,26,392,478,26.0,0.0,0,26.0,0.0,144.0,357.77279999999996,1125.7728000000002,69,26,1,1125.772800000006
1430,26,Barge27,2,Request159,24,26,392,478,0.0,0.0,0,0.0,0.0,144.0,357.77279999999996,501.77279999999996,70,26,2,1605.772800000006
1431,26,"Barge08, Train28",2,Request159,24,26,392,478,0.0,0.0,1,0.0,0.0,1008.0,1765.7400000000002,2269.7400000000002,68,26,3,2437.7399999999907
1432,26,Train10,2,Request159,24,26,392,478,0.0,0.0,0,0.0,0.0,864.0,1508.904,2372.9040000000005,72,26,4,2828.9040000000095
1433,26,Train11,2,Request159,24,26,392,478,0.0,0.0,0,0.0,0.0,864.0,1508.904,2372.9040000000005,73,26,5,3404.9040000000095
1434,26,Train12,2,Request159,24,26,392,478,0.0,0.0,0,0.0,0.0,864.0,1508.904,2372.9040000000005,74,26,6,3740.9040000000095
1435,26,"Barge08, Truck26",2,Request159,24,26,392,478,0.0,0.0,1,0.0,0.0,1008.0,3615.7079999999996,4119.708,410,26,7,4287.708000000013
1436,27,Barge17,2,Request160,25,27,346,441,2.0,0.0,0,2.0,0.0,150.0,302.8025,502.80249999999995,37,27,1,502.8024999999907
1437,27,Barge18,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,38,27,2,652.8024999999907
1438,27,Barge19,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,39,27,3,1102.8024999999907
1439,27,Barge20,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,40,27,4,1252.8024999999907
1440,27,Barge21,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,41,27,5,1702.8024999999907
1441,27,Barge22,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,42,27,6,1852.8024999999907
1442,27,Train01,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,900.0,1047.8500000000001,1947.8500000000001,46,27,7,2097.850000000006
1443,27,Barge23,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,150.0,302.8025,452.80249999999995,43,27,8,2452.8024999999907
1444,27,Train04,2,Request160,25,27,346,441,0.0,0.0,0,0.0,0.0,900.0,1047.8500000000001,1947.8500000000001,49,27,9,2522.850000000006
1445,27,"Barge04, Barge47",2,Request160,25,27,346,441,0.0,0.0,1,0.0,0.0,300.0,2299.3875,2449.3875,26,27,10,2574.3875000000116
1446,28,"Barge35, Truck29",2,Request161,19,28,335,395,28.0,0.0,1,28.0,0.0,798.0,1540.45255,2471.45255,679,28,1,2471.4525499999872
1447,28,"Barge32, Barge48, Truck32",2,Request161,19,28,335,395,0.0,0.0,2,0.0,0.0,912.0,2206.60775,2605.60775,666,28,2,3194.6077499999956
1448,28,"Barge33, Barge48, Truck32",2,Request161,19,28,335,395,0.0,0.0,2,0.0,0.0,912.0,1294.60775,1693.60775,674,28,3,3194.6077499999956
1449,28,Train21,2,Request161,19,28,335,395,0.0,0.0,0,0.0,0.0,684.0,1095.00325,1779.00325,268,28,4,3707.503250000009
1450,28,"Barge32, Barge48, Barge49",2,Request161,19,28,335,395,0.0,0.0,2,0.0,0.0,342.0,2358.546,2472.5460000000003,254,28,5,3755.046000000002
1451,28,"Barge33, Barge48, Barge49",2,Request161,19,28,335,395,0.0,0.0,2,0.0,0.0,342.0,1446.546,1560.546,258,28,6,3755.046000000002
1452,28,"Barge36, Truck29",2,Request161,19,28,335,395,0.0,0.0,1,0.0,0.0,798.0,1540.45255,1939.45255,680,28,7,4059.8525499999814
1453,28,"Barge35, Train29",2,Request161,19,28,335,395,0.0,0.0,1,0.0,0.0,798.0,2238.1183,2637.1183,261,28,8,4204.618300000002
1454,28,"Barge36, Train29",2,Request161,19,28,335,395,0.0,0.0,1,0.0,0.0,798.0,1326.1182999999999,1725.1182999999999,262,28,9,4204.618300000002
1455,28,"Barge32, Barge47, Train29",2,Request161,19,28,335,395,0.0,0.0,2,0.0,0.0,912.0,2748.5229,3147.5229,253,28,10,4259.022900000011
1456,29,Barge21,2,Request162,27,29,387,466,9.0,0.0,0,9.0,0.0,162.0,327.0267,732.0266999999999,41,29,1,732.0266999999876
1457,29,Barge22,2,Request162,27,29,387,466,0.0,0.0,0,0.0,0.0,162.0,327.0267,489.02669999999995,42,29,2,894.0266999999876
1458,29,Barge23,2,Request162,27,29,387,466,0.0,0.0,0,0.0,0.0,162.0,327.0267,489.02669999999995,43,29,3,1542.0266999999876
1459,29,"Barge08, Barge47",2,Request162,27,29,387,466,0.0,0.0,1,0.0,0.0,324.0,1187.3384999999998,1349.3384999999998,34,29,4,1673.3385000000126
1460,29,"Barge09, Barge47",2,Request162,27,29,387,466,0.0,0.0,1,0.0,0.0,324.0,863.3385,1025.3384999999998,36,29,5,1673.3385000000126
1461,29,Barge24,2,Request162,27,29,387,466,0.0,0.0,0,0.0,0.0,162.0,327.0267,489.02669999999995,44,29,6,1704.0266999999876
1462,29,"Barge02, Barge43",2,Request162,27,29,387,466,0.0,0.0,1,0.0,0.0,324.0,1595.10465,1757.10465,21,29,7,1811.1046499999939
1463,29,Train05,2,Request162,27,29,387,466,0.0,0.0,0,0.0,0.0,972.0,1131.678,2103.678,50,29,8,2265.6780000000144
1464,29,Barge25,2,Request162,27,29,387,466,0.0,0.0,0,0.0,0.0,162.0,327.0267,489.02669999999995,45,29,9,2433.0266999999876
1465,29,"Barge08, Train27",2,Request162,27,29,387,466,0.0,0.0,1,0.0,0.0,1134.0,1649.538,2216.538,35,29,10,2540.5380000000005
1466,30,Barge45,2,Request163,25,30,381,518,6.0,0.0,0,6.0,0.0,150.0,361.03375,661.03375,313,30,1,661.0337500000023
1467,30,"Barge41, Barge48",2,Request163,25,30,381,518,0.0,0.0,1,0.0,0.0,300.0,799.3875,949.3874999999999,311,30,2,1149.3875000000116
1468,30,"Barge41, Train28",2,Request163,25,30,381,518,0.0,0.0,1,0.0,0.0,1050.0,2092.7275,2617.7275,312,30,3,2817.727500000008
1469,30,Train26,2,Request163,25,30,381,518,0.0,0.0,0,0.0,0.0,900.0,1440.7937499999998,2340.79375,315,30,4,3090.7937500000116
1470,30,"Barge41, Truck26",2,Request163,25,30,381,518,0.0,0.0,1,0.0,0.0,1050.0,3344.7775,3869.7775,735,30,5,4069.7774999999965
1471,30,"Barge41, Truck26",2,Request163,25,30,381,518,0.0,0.0,1,0.0,0.0,1050.0,3719.7775,4244.7775,736,30,6,4444.7774999999965
1472,31,"Barge01, Barge39",2,Request164,5,31,354,422,35.0,0.0,1,35.0,0.0,60.0,161.18224999999998,366.18224999999995,80,31,1,366.1822500000126
1473,31,Barge31,2,Request164,5,31,354,422,0.0,0.0,0,0.0,0.0,30.0,79.1945,109.1945,120,31,2,474.19450000001234
1474,31,"Barge19, Truck29",2,Request164,5,31,354,422,0.0,0.0,1,0.0,0.0,210.0,403.053,508.053,478,31,3,598.0530000000144
1475,31,"Barge05, Barge48, Truck32",2,Request164,5,31,354,422,0.0,0.0,2,0.0,0.0,240.0,460.857,565.857,447,31,4,610.8569999999891
1476,31,"Barge06, Barge48, Truck32",2,Request164,5,31,354,422,0.0,0.0,2,0.0,0.0,240.0,400.857,505.857,455,31,5,610.8569999999891
1477,31,"Barge07, Barge48, Truck32",2,Request164,5,31,354,422,0.0,0.0,2,0.0,0.0,240.0,340.857,445.857,463,31,6,610.8569999999891
1478,31,"Barge20, Truck29",2,Request164,5,31,354,422,0.0,0.0,1,0.0,0.0,210.0,403.053,508.053,479,31,7,628.0530000000144
1479,31,"Barge21, Truck29",2,Request164,5,31,354,422,0.0,0.0,1,0.0,0.0,210.0,403.053,508.053,480,31,8,718.0530000000144
1480,31,"Barge26, Barge49",2,Request164,5,31,354,422,0.0,0.0,1,0.0,0.0,60.0,211.18224999999998,241.18224999999998,119,31,9,743.6822500000126
1481,31,"Barge22, Truck29",2,Request164,5,31,354,422,0.0,0.0,1,0.0,0.0,210.0,403.053,508.053,481,31,10,748.0530000000144
1482,32,"Barge45, Truck32",2,Request165,7,32,359,519,28.0,0.0,1,28.0,0.0,294.0,330.91695000000004,673.91695,753,32,1,673.9169500000135
1483,32,"Barge45, Barge49",2,Request165,7,32,359,519,0.0,0.0,1,0.0,0.0,84.0,512.8942,554.8942,325,32,2,750.8942000000097
1484,32,"Barge41, Barge48, Barge49",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,126.0,520.13325,562.13325,322,32,3,772.1332500000135
1485,32,"Barge41, Barge48, Truck32",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,336.0,464.15599999999995,611.156,748,32,4,821.1559999999881
1486,32,"Train25, Truck32",2,Request165,7,32,359,519,0.0,0.0,1,0.0,0.0,504.0,738.2497500000001,990.24975,755,32,5,1018.2497499999881
1487,32,"Barge41, Barge47, Train29",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,336.0,663.80895,810.80895,321,32,6,1020.808950000006
1488,32,"Barge41, Barge47, Truck29",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,336.0,868.7742000000001,1015.7742000000001,746,32,7,1225.7742000000144
1489,32,"Barge41, Train28, Barge49",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,336.0,1001.26845,1043.26845,324,32,8,1253.2684500000032
1490,32,"Barge41, Train28, Truck32",2,Request165,7,32,359,519,0.0,0.0,2,0.0,0.0,546.0,931.2912000000001,1078.2912000000001,752,32,9,1288.291200000007
1491,32,"Train25, Barge49",2,Request165,7,32,359,519,0.0,0.0,1,0.0,0.0,294.0,1158.227,1305.227,327,32,10,1333.2270000000135
1492,33,"Barge33, Barge48",2,Request166,14,33,343,471,44.0,0.0,1,44.0,0.0,168.0,473.26649999999995,1173.2665,247,33,1,1173.266499999998
1493,33,Barge37,2,Request166,14,33,343,471,0.0,0.0,0,0.0,0.0,84.0,215.22269999999997,299.2227,249,33,2,1643.222700000013
1494,33,"Barge33, Train28",2,Request166,14,33,343,471,0.0,0.0,1,0.0,0.0,588.0,1197.5369,1491.5369,248,33,3,2107.5369000000064
1495,33,Train19,2,Request166,14,33,343,471,0.0,0.0,0,0.0,0.0,504.0,953.5434999999999,1457.5435,250,33,4,2409.5434999999998
1496,33,Train20,2,Request166,14,33,343,471,0.0,0.0,0,0.0,0.0,504.0,953.5434999999999,1457.5435,251,33,5,2745.5434999999998
1497,33,"Barge33, Truck26",2,Request166,14,33,343,471,0.0,0.0,1,0.0,0.0,588.0,1905.6849,2199.6849,661,33,6,2815.684899999993
1498,33,"Barge33, Truck26",2,Request166,14,33,343,471,0.0,0.0,1,0.0,0.0,588.0,2115.6849,2409.6849,662,33,7,3025.684899999993
1499,34,"Barge19, Truck30",2,Request167,21,34,354,499,18.0,0.0,1,18.0,0.0,882.0,2343.8016,3162.8016,558,34,1,3162.801600000006
1500,34,"Barge19, Train30",2,Request167,21,34,354,499,0.0,0.0,1,0.0,0.0,882.0,2526.47535,2967.4753500000006,165,34,2,3345.4753499999933
1501,34,"Barge05, Barge48, Train32",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2720.68965,3161.68965,148,34,3,3350.6896499999857
1502,34,"Barge06, Barge48, Train32",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2468.6896500000003,2909.68965,152,34,4,3350.6896499999857
1503,34,"Barge07, Barge48, Train32",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2216.6896500000003,2657.6896500000003,156,34,5,3350.689650000015
1504,34,"Barge05, Barge47, Train30",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2775.60675,3216.60675,147,34,6,3405.6067500000063
1505,34,"Barge06, Barge47, Train30",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2523.60675,2964.60675,151,34,7,3405.6067500000063
1506,34,"Barge07, Barge47, Train30",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2271.60675,2712.60675,155,34,8,3405.6067500000063
1507,34,"Barge08, Barge47, Train30",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,2019.6067500000001,2460.60675,159,34,9,3405.6067500000063
1508,34,"Barge09, Barge47, Train30",2,Request167,21,34,354,499,0.0,0.0,2,0.0,0.0,1008.0,1767.6067500000001,2208.60675,162,34,10,3405.6067500000063
1509,35,Barge17,2,Request168,30,35,316,443,32.0,0.0,0,32.0,0.0,180.0,363.363,1503.3629999999998,37,35,1,1503.363000000012
1510,35,Barge18,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,38,35,2,1683.363000000012
1511,35,Barge19,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,39,35,3,2223.363000000012
1512,35,Barge20,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,40,35,4,2403.363000000012
1513,35,Barge21,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,41,35,5,2943.363000000012
1514,35,Barge22,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,42,35,6,3123.363000000012
1515,35,Train03,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,1080.0,1257.42,2337.42,48,35,7,3207.420000000013
1516,35,Train01,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,1080.0,1257.42,2337.42,46,35,8,3417.420000000013
1517,35,Barge23,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,180.0,363.363,543.3629999999999,43,35,9,3843.363000000012
1518,35,Train04,2,Request168,30,35,316,443,0.0,0.0,0,0.0,0.0,1080.0,1257.42,2337.42,49,35,10,3927.420000000013
1519,36,"Barge04, Barge48, Truck33",2,Request169,28,36,345,422,6.0,0.4,2,6.0,0.4,1344.0,3915.4472,4682.6472,519,36,1,4682.647200000007
1520,36,"Barge05, Barge48, Truck33",2,Request169,28,36,345,422,0.0,0.0,2,0.0,0.0,1344.0,3579.4472,4167.4472000000005,527,36,2,4682.647200000007
1521,36,"Barge06, Barge48, Truck33",2,Request169,28,36,345,422,0.0,0.0,2,0.0,0.0,1344.0,3243.4472,3831.4472,535,36,3,4682.647200000007
1522,36,"Barge07, Barge48, Truck33",2,Request169,28,36,345,422,0.0,0.0,2,0.0,0.0,1344.0,2907.4472,3495.4472,543,36,4,4682.647200000007
1523,36,"Barge26, Truck33",2,Request169,28,36,345,422,0.0,0.0,1,0.0,0.0,1176.0,2335.3596,2923.3596,563,36,5,5485.359599999996
1524,36,Train14,2,Request169,28,36,345,422,0.0,0.0,0,0.0,0.0,1008.0,2053.786,3061.786,180,36,6,5525.785999999993
1525,36,"Barge17, Train30",2,Request169,28,36,345,422,0.0,0.0,1,0.0,0.0,1176.0,4040.6337999999996,4628.6338,163,36,7,5538.6338000000105
1526,36,"Barge18, Train30",2,Request169,28,36,345,422,0.0,0.0,1,0.0,0.0,1176.0,3872.6337999999996,4460.6338,164,36,8,5538.6338000000105
1527,36,"Barge19, Train30",2,Request169,28,36,345,422,0.0,0.0,1,0.0,0.0,1176.0,3368.6338,3956.6338000000005,165,36,9,5538.6338000000105
1528,36,"Barge20, Train30",2,Request169,28,36,345,422,0.0,0.0,1,0.0,0.0,1176.0,3200.6338,3788.6338000000005,166,36,10,5538.6338000000105
1529,37,Barge45,2,Request170,17,37,328,442,59.0,0.0,0,59.0,0.0,102.0,245.50295,1350.50295,313,37,1,1350.5029499999946
1530,37,"Barge40, Barge48",2,Request170,17,37,328,442,0.0,0.0,1,0.0,0.0,204.0,1359.5835,1461.5835,309,37,2,1682.583500000008
1531,37,"Barge41, Barge48",2,Request170,17,37,328,442,0.0,0.0,1,0.0,0.0,204.0,543.5835,645.5835,311,37,3,1682.583500000008
1532,37,Train25,2,Request170,17,37,328,442,0.0,0.0,0,0.0,0.0,612.0,979.73975,1591.73975,314,37,4,2186.739750000008
1533,37,"Barge40, Train28",2,Request170,17,37,328,442,0.0,0.0,1,0.0,0.0,714.0,2239.0547,2596.0547,310,37,5,2817.054700000008
1534,37,"Barge41, Train28",2,Request170,17,37,328,442,0.0,0.0,1,0.0,0.0,714.0,1423.0547000000001,1780.0547000000001,312,37,6,2817.054700000008
