Episode,Total Cost,Total Reward
682.0,486722.7345733333,-100996.02268333334
683.0,456611.3326666666,-34471.39815
684.0,518215.01925000007,-238380.3769499999
685.0,466874.1865866665,-143286.37635666667
686.0,519106.1366333333,-175306.87460333324
687.0,549543.736263333,-167241.76486666666
688.0,500924.80325333314,-113596.0161666666
689.0,456205.27743666654,-43413.58062999999
690.0,497166.9602966667,-178385.46622333335
691.0,507366.8328933332,-147123.20758333337
692.0,478270.2828433334,-131779.64861666664
693.0,504856.99769333313,-165832.9809599999
694.0,520401.0137133335,-171324.49581000002
695.0,467659.13196666667,-116636.80785
696.0,529330.5776066666,-152679.39057000002
697.0,523465.05935333326,-170406.01184666663
698.0,589172.4324799997,-237885.91791333328
699.0,493803.8471733332,-127853.25516666668
700.0,512942.52731666673,-102294.27543333331
701.0,528387.7095233334,-210576.69639666667
702.0,468196.2479333333,-94633.27496666664
703.0,517527.6436366665,-216366.89680333337
704.0,470849.18207,-75204.58111333333
705.0,564503.6636799999,-271601.0215833333
706.0,528557.0180633331,-207374.81676666663
707.0,492706.0561966663,-108044.60125333333
708.0,612236.3891166666,-310100.4850666669
709.0,483665.8134933334,-93748.1909833333
710.0,534244.5381199998,-141303.00507666662
711.0,488129.8590233332,-91445.06499333332
712.0,499718.1185866665,-113345.85288333334
713.0,555131.1001666666,-258006.2507233333
714.0,490188.9431733334,-127222.55578999995
715.0,506815.2926899997,-142603.85013333333
716.0,502528.6622666666,-167852.80154999995
717.0,522904.0999399999,-184273.48373666668
718.0,502664.9773033333,-136529.0465666667
719.0,492786.4869,-133201.15583333335
720.0,500726.15954666666,-167748.92263333328
721.0,540490.8624966666,-225100.91451000003
722.0,463325.0974999999,-47558.0662
723.0,519348.74981666665,-156187.27491666668
724.0,457335.64472,-34088.705466666666
725.0,563624.6835666666,-211352.2278833333
726.0,511063.70605,-186071.36845333333
727.0,468105.41511,-67242.36594999999
728.0,504812.5437733333,-148096.17264333332
729.0,536668.233,-176218.77565
730.0,518112.2647833334,-226474.02085
731.0,508009.4395966666,-145239.43916666665
732.0,572199.6366,-278540.2259333334
733.0,495925.1605833332,-81134.56645000001
734.0,570964.78975,-232882.46899999995
735.0,472293.8034066666,-88711.43239333332
736.0,568948.0311833331,-185565.41465
737.0,463948.8344333332,-114429.79523333332
738.0,502343.1845666665,-126623.21961666664
739.0,453989.1714499999,-24166.33265
740.0,454131.0673333331,-38853.31274999999
741.0,511069.3499266666,-179573.76267666664
742.0,504755.2718066665,-122943.31012666668
743.0,485364.9028499998,-153979.62854666664
744.0,500819.3754333332,-140489.07183333332
745.0,494971.2874966664,-138088.532
746.0,479685.90276,-104787.85871666668
747.0,469999.0022466666,-80103.95261666666
748.0,483131.5122833333,-86588.09258333335
749.0,542106.6868666664,-189772.52195
750.0,500605.5842333332,-136560.44666666668
751.0,521694.21862333314,-122850.26695
752.0,517386.3629766665,-151669.8592833333
753.0,481103.1155366664,-116351.87814000002
754.0,455597.8979233332,-107542.12726666668
755.0,495488.4768199996,-143648.0210666667
756.0,479092.5548499998,-65904.14768333333
757.0,484644.4999499999,-88053.03868333333
758.0,496507.15463,-158436.12796666665
759.0,452194.6781499998,-51710.2545
760.0,490717.40144333337,-137647.90527666666
761.0,478738.43113666656,-98170.98118333332
762.0,539032.0143800002,-225881.6266966668
763.0,458863.92831333313,-57732.83992666668
764.0,452842.7256766666,-75967.26738333335
765.0,509150.55134666647,-111132.29417999998
766.0,464981.5163199997,-86180.05732333333
767.0,469828.4646333332,-125882.98318333332
768.0,525892.1033666664,-216644.13611666663
769.0,461155.40161666647,-43130.984166666654
770.0,513211.2598833335,-183178.50833333336
771.0,472427.8696,-118562.04996666667
772.0,490642.6878333332,-119852.4516966667
773.0,517745.15005333326,-138661.10311333332
774.0,491083.91792666656,-112748.56241666664
775.0,480255.0727466666,-115306.21098333334
776.0,461863.0489966666,-100958.56348333332
777.0,467626.08711666655,-55288.0318
778.0,516937.64392,-121672.53705
779.0,483235.72874333337,-137981.42696666665
780.0,470054.0689666667,-144327.39674999996
781.0,556323.1553633331,-184307.02690000008
782.0,506084.5396833334,-134813.48260000005
783.0,478156.7639266668,-89095.63765
784.0,499508.6929833333,-154502.4645
785.0,467062.5400666666,-79281.16271666667
786.0,469128.57048999966,-61412.33466666669
787.0,534361.5483466666,-200571.4189833333
788.0,465927.4846066665,-82540.74781666667
789.0,500435.4163599996,-205330.73026
790.0,514172.8669466666,-134543.94535
791.0,472943.4896799997,-80666.18561666668
792.0,446988.5020666664,-12396.141806666665
793.0,485481.93668333313,-93380.63443333333
794.0,547467.3053799998,-175361.9287833334
795.0,549878.9157166666,-192761.67383333336
796.0,471641.49099,-144354.18149999998
797.0,480439.95471999975,-47216.19
798.0,524897.5283499999,-168636.27526666672
799.0,456445.7758199999,-78234.72756666667
800.0,529882.1785466665,-190692.9034
801.0,466482.40761666646,-49721.465983333335
802.0,497125.1666299999,-111095.31415
803.0,455152.79826666665,-87916.6222666667
804.0,529750.105773333,-176817.6106833333
805.0,462593.9078466666,-42423.605950000005
806.0,517705.55211333325,-203809.31691333328
807.0,466381.79209,-93257.67481666668
808.0,554237.1137566667,-236617.0723500001
809.0,550980.4629533332,-180021.82082999998
810.0,479568.3663599999,-123725.26244999998
811.0,594379.7967499999,-338258.5652700001
812.0,498145.0432166664,-147678.57941666667
813.0,524448.7633666667,-227060.37233333333
814.0,550638.8473,-290417.68750000006
815.0,535208.5162066668,-254231.30356666664
816.0,534983.0075133333,-167383.71270000003
817.0,513572.5938033332,-170620.6587333333
818.0,522432.8256266666,-173768.03375
819.0,510927.0734633331,-192547.4135166668
820.0,528747.4437599999,-170247.3025766666
821.0,498947.2097199998,-137120.5855166667
822.0,470831.6430999998,-116180.31282
823.0,490383.34901333327,-105177.22835
824.0,478603.9101,-142922.94806666663
825.0,507169.8685333331,-99609.07076666669
826.0,551216.8044766666,-223654.31041666665
827.0,485926.3240599998,-103013.66238333336
828.0,501321.8767266666,-172806.3820833333
829.0,447627.1520766665,-2252.2337
830.0,522419.8296566666,-208703.38866666667
831.0,462533.1300133333,-94657.64871666666
832.0,518359.0229766666,-214945.66516666664
833.0,531233.8955466665,-151605.04812333334
834.0,477923.0974966666,-156975.3311466667
835.0,518798.7424899999,-133590.51992
836.0,468495.44981666654,-80528.6469333333
837.0,469884.7103833333,-77794.61571666667
838.0,530052.6427500001,-175197.71611666674
839.0,604285.873486667,-290238.9959333333
840.0,491662.5878099999,-108179.37720000005
841.0,558744.1211566667,-196921.63094666656
842.0,467360.38663666655,-109105.98331666664
843.0,485276.3673099999,-105394.15747666666
844.0,458572.86318666674,-66315.04453333333
845.0,474570.6631,-72954.49045
846.0,470206.6960766664,-79830.82641666663
847.0,473325.2722833332,-48769.05013333333
848.0,451292.45658999984,-73682.20972333332
849.0,481418.32388999977,-66755.36050666666
850.0,520630.5237266666,-163257.21440999993
851.0,460028.82387,-53090.34475333334
852.0,506675.1704133333,-113184.08631666664
853.0,458204.6931266668,-83757.43812666669
854.0,508926.0450599997,-144033.43008333328
855.0,492056.15242333343,-112540.65526666664
856.0,472498.2278533332,-68332.06266666666
857.0,490368.5063333332,-100586.91178333334
858.0,472797.3637233332,-98049.25386666668
859.0,495786.9444233334,-185391.44443666664
860.0,557986.3465766665,-181489.43621
861.0,477844.10797,-68618.06891666667
862.0,466524.43378,-94092.54234333336
863.0,545271.4810833331,-172830.60028333333
864.0,469083.8082833331,-116633.8426333333
865.0,455519.98233333335,-23182.0332
866.0,496015.1811099998,-151671.1899433333
867.0,520554.61802,-164189.67831666666
868.0,541486.4246799998,-96702.55483333336
869.0,533932.6893533329,-224287.00669
870.0,460191.42815999984,-46178.50358333333
871.0,471668.55877333344,-87301.36366666663
872.0,447801.8927299999,-89915.06328333332
873.0,453517.7522366668,-81445.75181666666
874.0,519026.71964999975,-174556.97377333333
875.0,516125.1834166666,-182096.2109833333
876.0,497865.2983833334,-164000.99288333335
877.0,513074.8335533333,-174050.24381666665
878.0,463724.88072666666,-53450.29675
879.0,531421.0308366666,-166419.77056333335
880.0,531781.4533133333,-175900.25498333332
881.0,467960.8934566663,-109860.20746666667
882.0,476871.3949833332,-86541.55904666668
883.0,549760.0338099997,-169621.90755333332
884.0,483503.24083666655,-84499.44236666668
885.0,482255.31136,-124262.38525666666
886.0,573507.2658833333,-213071.7797933333
887.0,460906.17698333337,-37582.08278333334
888.0,467206.4933333332,-120889.5875
889.0,448781.1772,-60068.923200000005
890.0,472623.2522966663,-89957.89616666667
891.0,498348.6751666667,-156220.05658333332
892.0,514413.8507066663,-161885.5679833333
893.0,518390.3318599999,-198338.0063833333
894.0,453704.38778333325,-71848.21706666664
895.0,542037.54145,-169194.74635000003
896.0,524988.5626333333,-173082.94629999995
897.0,471166.8306266667,-94137.03878000002
898.0,514791.1644666666,-140192.08634999997
899.0,475324.6912233332,-61200.02658333336
900.0,508399.9770999999,-149280.1602333333
901.0,495325.2177366667,-162846.3234433334
902.0,464816.27311666665,-64518.34916666669
903.0,523622.496753333,-219807.11939
904.0,463991.66361666645,-65400.53411666665
905.0,448805.9397666666,-64227.21926666667
906.0,508051.4498799999,-157277.4266966667
907.0,452404.0331266664,-54182.00421666668
908.0,512425.1642466668,-142085.54585
909.0,479052.47095999983,-90399.79524999998
910.0,455524.07516666665,-60314.8078
911.0,486525.74578333314,-131524.5380066667
912.0,476401.27745999984,-114028.45772666667
913.0,467553.3802699999,-114055.10763333327
914.0,469314.63546666666,-151169.5379
915.0,540725.6441500002,-167866.25938333338
916.0,468545.7790866665,-133285.95394666668
917.0,466166.06263666647,-139526.70676666667
918.0,478409.8103833333,-114337.56846666666
919.0,498024.5524333332,-171230.3962666666
920.0,490859.3064366666,-179001.81031000003
921.0,469544.61686666665,-89487.00308333333
922.0,491601.49154666666,-167700.23943999998
923.0,550401.9995566665,-116370.82675
924.0,629634.7834466666,-160402.04935000002
925.0,457463.9100533332,-102468.06686666666
926.0,476111.71547000005,-103711.4413
927.0,462138.2364633331,-78290.00568333335
928.0,476844.0664766666,-98837.25391666668
929.0,465608.9279833333,-75736.15332666667
930.0,532160.3894333333,-219221.17318333327
931.0,468339.8046800001,-101142.25205
932.0,462844.95115,-167745.08789666672
933.0,497219.5497866665,-158022.42948333328
934.0,493028.3714666666,-93090.84446666666
935.0,471459.8464333332,-83761.28373333332
936.0,468228.9132166667,-140091.40561666666
937.0,468252.1867766666,-93692.09551666664
938.0,515537.0299866665,-141987.83688333334
939.0,457580.1467266664,-25815.9034
940.0,485193.8921966666,-110457.43959999998
941.0,451094.62350333337,-78303.75911666667
942.0,474452.6618033332,-169294.35590333346
943.0,533393.1394399999,-260365.2233866666
944.0,464313.5428333332,-64808.07144999999
945.0,465385.7539633332,-100285.70879666666
946.0,492183.6361666666,-133695.71480000005
947.0,472548.1554,-143837.6121833333
948.0,459586.6685166666,-57231.90643333335
949.0,485207.4292333332,-221010.7230500001
950.0,490927.2805799997,-131259.33307666663
951.0,456722.9323466666,-72996.22643666668
952.0,514353.71146666654,-120403.46081666666
953.0,553840.34102,-221648.0406333333
954.0,489237.4114166664,-139784.29756666665
955.0,554276.2241366665,-235571.50994999995
956.0,471239.2671133333,-111475.3244
957.0,459678.61805,-37737.994
958.0,508596.8431699999,-220745.78595
959.0,469478.1613166666,-101229.82711666664
960.0,447566.7253433332,-46936.80621666667
961.0,522639.0066633331,-204398.6071
962.0,467123.96511666646,-93270.84928333331
963.0,457955.06638333335,-62020.09056666668
964.0,499511.07206,-145705.9307166666
965.0,479301.0542533333,-132672.8394166667
966.0,480927.21255333314,-96597.75016666664
967.0,473979.3028966666,-103945.40083666668
968.0,472330.6202199999,-92085.76234999996
969.0,499061.8031333333,-128558.24448333334
970.0,463689.03314666654,-52567.75870333334
971.0,501390.1117,-186361.0880833333
972.0,508279.3064699999,-169462.0622266667
973.0,500034.2628699999,-135160.7077566667
974.0,495199.6920366664,-89597.58465
975.0,536822.9915099997,-141113.14253666665
976.0,465569.5048466665,-110078.22986666668
977.0,535904.4539333334,-179871.86626666656
978.0,480349.83764,-113234.59384666666
979.0,543030.1411466666,-139530.79449999996
980.0,457384.565713333,-85128.03343333333
981.0,509788.6098699999,-195821.97672
982.0,486212.4673999997,-87231.97975
983.0,473409.3845299998,-85269.26123333332
984.0,452291.8717666666,-24228.377866666666
985.0,479027.5742199999,-96734.3255833334
986.0,457203.5816733333,-69643.25496
987.0,480397.7839466665,-71107.85894333334
988.0,487057.54697,-136350.64608333333
989.0,456554.2224,-98914.83343333332
990.0,484390.6628166665,-196228.2956566668
991.0,501398.24028333335,-144958.08395000003
992.0,483343.86022666673,-78746.87279999998
993.0,522256.6137433334,-196544.76563666668
994.0,524701.2849433331,-156303.0878333333
995.0,532838.5647499998,-156025.71291666664
996.0,469478.74020000006,-175546.09484999996
997.0,505998.4544933336,-184691.42339666668
998.0,513224.9259899999,-179834.3982700001
999.0,451170.1528233332,-34880.79589
1000.0,497898.3147766666,-186077.0767766667
1001.0,589051.2414499997,-227075.4117066666
1002.0,497786.13257666654,-121801.74291999996
1003.0,636214.0542333334,-288824.95458333334
1004.0,454362.17098333326,-55037.59281666667
1005.0,464186.5221399999,-109528.82254
1006.0,457590.4718766666,-63865.37785999999
1007.0,485585.97401666665,-134189.90083333335
1008.0,460293.4598899998,-115560.28462333328
1009.0,498575.5628166664,-157156.98956666669
1010.0,446655.8697099999,-40285.18595000001
1011.0,473242.6865066668,-140045.12628
1012.0,527292.3424866666,-170623.42590000006
1013.0,516023.7921633333,-161956.20148333334
1014.0,475297.3073499998,-125410.92695
1015.0,464623.6038,-52042.27513333334
1016.0,482975.7958566665,-118610.7108
1017.0,501079.91765,-182949.63941666667
1018.0,515471.6474066666,-140196.9918766667
1019.0,484615.7389566664,-97598.00911333336
1020.0,485455.4558533334,-148462.8611
1021.0,463228.10597,-77466.91156666666
1022.0,463361.6949566666,-127801.67383333332
1023.0,518834.2532266665,-155534.7250833333
1024.0,520556.3488233335,-171811.32303333332
1025.0,497204.60301,-153114.1593166666
1026.0,462987.21784333314,-97324.27553333332
1027.0,453320.4912066665,-22920.947066666668
1028.0,480492.21952333336,-158889.55415000007
1029.0,446549.7766333333,-43772.65105000001
1030.0,505836.1752766666,-71578.86714999999
1031.0,490131.07446666656,-111292.84601666666
1032.0,467448.7142066664,-105873.8968
1033.0,567319.198116667,-226290.26983333327
1034.0,478915.7037799998,-130768.79363666664
1035.0,512338.09591666673,-277887.3472166666
1036.0,468951.30304666655,-165634.42234999998
1037.0,461251.9264633333,-24783.495966666665
1038.0,490534.7778033333,-121980.94925000002
1039.0,514291.1202566666,-190891.4102133333
1040.0,508785.3917666663,-171283.29351666663
1041.0,510895.14988999977,-113919.11288333336
1042.0,545687.9072133331,-235589.51250666668
1043.0,506513.72561666655,-171633.65199999994
1044.0,457276.4796466665,-75292.92536666668
1045.0,502201.7309833335,-193056.5713666666
1046.0,627708.7355699998,-311649.47239000007
1047.0,466388.6750000001,-64091.60853333333
1048.0,496524.7029333331,-128634.96318333333
1049.0,507100.3452999998,-156023.8753
1050.0,490864.3728933332,-129556.44221666668
1051.0,474227.5404333334,-191225.9418333333
1052.0,495584.63939,-217044.9540933332
1053.0,514526.4523699999,-158013.78546333336
1054.0,458812.3655833333,-68064.54296666669
1055.0,480094.6141966664,-152380.3574833333
1056.0,459050.80727333325,-74529.00263333332
1057.0,486292.59174666647,-160168.28641666658
1058.0,455363.3578499999,-74487.33313333335
1059.0,497325.8013599999,-122596.21523333332
1060.0,472814.8648933334,-125572.18408333334
1061.0,468282.6371299999,-149692.7926866667
1062.0,456534.5681066668,-110344.36194999998
1063.0,477407.3914033331,-68861.13828
1064.0,479105.5989,-93787.10611666666
1065.0,525049.9448233334,-192526.43881666675
1066.0,458526.16216,-151526.45850999994
1067.0,472595.09146333335,-77799.35723666666
